SKU,Product Name,Description,VMS Cost,V.S.P.,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,TOTAL JAN,TOTAL FEB,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK,1/5/2019,1/12/2019,1/19/2019,1/26/2019,2/2/2019,2/9/2019,2/16/2019,2/23/2019,TOTAL,AVG. WEEK
,,,,,ALL STORES,,,,,,,,,,,,DCC (Deira City Centre - Dubai)-401,,,,,,,,,,AUH (Abu Dhabi Mall - Abu Dhabi)-402,,,,,,,,,,MER (Mercato Mall - Dubai)-404,,,,,,,,,,MOE  (Mall Of Emirates - Dubai)-405,,,,,,,,,,MCC (Mirdif City Center - Dubai)-412,,,,,,,,,,TDM (The Dubai Mall - Dubai )-416,,,,,,,,,,AWM (Al Wahda Mall - Abu Dhabi)-417,,,,,,,,,,DMM (Dubai Marina Mall - Dubai)-423,,,,,,,,,,YAS (YAS Mall - Abu Dhabi)-424,,,,,,,,,,ARD (Arabian Ranches - Dubai)-425,,,,,,,,,,JIMI (Al Jimi Mall - Al Ain)-426,,,,,,,,,,SAHA (Sahara Centre - Sharjah)-429,,,,,,,,,
738078,ACSLCJ-06      ,BASEUS GRENADE BLACK/ARMY GREEN GRIP FOR SMARTPHONES                                                          ,24.5,49,21,9,9,31,19,11,,,100,89,11,16.66666667,2,1,0,0,2,2,,,7,1.166666667,3,0,0,1,1,0,,,5,0.833333333,1,0,0,0,0,0,,,1,0.166666667,5,2,4,18,2,1,,,32,5.333333333,0,0,0,0,0,2,,,2,0.333333333,7,4,4,6,5,0,,,26,4.333333333,2,1,0,4,2,3,,,12,2,0,0,0,0,0,0,,,0,0,0,0,0,1,4,2,,,7,1.166666667,0,0,0,1,0,0,,,1,0.166666667,0,0,0,0,2,1,,,3,0.5,1,1,1,0,1,0,,,4,0.666666667
738079,ACSR-XJ09      ,BASEUS ADAPTER X-MEN AUDIO RADIATOR RED/BLACK                                                                 ,49.5,99,2,0,2,0,0,1,,,5,4,1,0.833333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,1,0,0,0,,,1,0.333333333,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
738080,ACSR-XJ0A      ,BASEUS ADAPTER X-MEN AUDIO RADIATOR BLACK                                                                     ,49.5,99,3,0,0,0,1,1,,,5,4,1,0.833333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,1,0.166666667,1,0,0,0,0,0,,,0,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,1,1,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
738081,ACXUN-02       ,BASEUS AROMA DIFFUSER CREAM WHITE                                                                             ,64.5,139,1,0,3,0,0,0,,,4,4,0,0.666666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,3,0,0,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
739727,WIAPPOD-01     ,BASEUS PROTECTIVE CASE/WIRELESS CHARGER BLACK FOR AIRPODS                                                     ,44.5,99,12,4,4,5,4,9,,,38,29,9,6.333333333,0,0,0,0,0,3,,,3,0.5,0,1,0,1,0,1,,,3,0.5,0,0,0,0,0,0,,,0,0,4,0,0,1,2,3,,,10,1.666666667,0,0,0,0,0,0,,,0,0,2,1,2,2,2,0,,,9,1.5,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,5,0,2,1,0,1,,,9,1.5,0,0,0,0,0,0,,,0,0,1,0,0,0,0,1,,,2,0.333333333,0,1,0,0,0,0,,,1,0.166666667
739728,WIAPPOD-09     ,BASEUS PROTECTIVE CASE/WIRELESS CHARGER RED FOR AIRPODS                                                       ,44.5,99,3,3,2,2,2,3,,,15,12,3,2.5,0,0,0,0,0,1,,,1,0.166666667,1,1,0,0,0,1,,,3,0.5,1,0,0,0,0,0,,,1,0.166666667,0,2,1,0,0,0,,,3,0.5,0,0,0,0,1,0,,,1,0.166666667,0,0,0,1,1,0,,,2,0.333333333,0,0,1,0,0,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667,0,0,0,1,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742244,CAHUB-F01      ,BASEUS ROUND BOX USB 3.0 HUB ADAPTER BLACK                                                                    ,29.5,59,0,0,1,0,0,1,,,2,1,1,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742245,CAHUB-F02      ,BASEUS ROUND BOX USB 3.0 HUB ADAPTER WHITE                                                                    ,29.5,59,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742247,CAHUB-G01      ,BASEUS ROUND BOX TYPE-C HUB ADAPTER BLACK                                                                     ,29.5,59,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742248,ACSLCJ-01      ,BASEUS GRENADE BLACK GRIP FOR SMARTPHONES                                                                     ,24.5,49,12,16,5,12,10,7,,,62,55,7,10.33333333,0,2,2,1,0,0,,,5,0.833333333,1,1,0,1,1,1,,,5,0.833333333,2,0,0,0,0,0,,,2,0.333333333,2,1,2,1,3,1,,,10,1.666666667,0,0,0,0,0,0,,,0,0,0,7,0,8,5,1,,,21,3.5,4,0,1,1,0,0,,,6,1,0,0,0,0,0,0,,,0,0,3,3,0,0,1,1,,,8,1.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,1,0.166666667,0,2,0,0,0,2,,,4,0.666666667
742249,SUCJLF-01      ,BASEUS WINNER COOLING HEAT SINK BLACK FOR SMARTPHONES                                                         ,44.5,99,5,6,9,4,3,1,,,28,27,1,4.666666667,0,0,1,1,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,2,0,4,0,0,0,,,6,1,1,2,0,0,0,1,,,3,0.666666667,2,2,2,1,0,0,,,7,1.166666667,0,1,0,0,1,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,1,2,2,0,,,5,0.833333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667
742292,SGAPIPD-CX02   ,BASEUS 0.3MM TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 11-INCH                                             ,39.5,79,7,0,0,0,0,0,,,7,7,0,1.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,7,0,0,0,0,0,,,7,1.166666667,-1,0,0,0,0,0,,,0,-0.166666667,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742293,SGAPIPD-DX02   ,BASEUS 0.3MM ANTI-BLUE LIGHT TEMPERED GLASS FILM TRANSPARENT FOR IPAD PRO 11-INCH                             ,44.5,89,1,0,1,0,0,0,,,2,2,0,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742294,LTAPIPD-ASM03  ,BASEUS SIMPLISM Y-TYPE LEATHER CASE BLUE FOR IPAD PRO 11-INCH                                                 ,74.5,159,1,1,0,0,0,0,,,2,2,0,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667
742295,SUGENT-XF0S    ,BASEUS SUSPENSION GLASS DESKTOP BRACKET SILVER FOR SMARTPHONES                                                ,39.5,79,3,3,1,0,4,5,,,16,11,5,2.666666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,2,,,2,0.333333333,0,1,0,0,0,0,,,1,0.166666667,0,1,1,0,0,1,,,3,0.5,2,0,0,0,2,0,,,2,0.666666667,0,1,0,0,2,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,1,0,0,0,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0
742296,SUGENT-XF01    ,BASEUS SUSPENSION GLASS DESKTOP BRACKET BLACK FOR SMARTPHONES                                                 ,39.5,79,5,2,1,1,1,2,,,12,10,2,2,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0.166666667,2,0,0,0,0,2,,,4,0.666666667,1,0,0,0,0,0,,,0,0.166666667,1,1,1,0,1,0,,,4,0.666666667,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0
742297,ACAPIPHX-ABJ01 ,BASEUS 1+1 BLACK WIRELESS CHARGE 5000MAH POWER BANK FOR IPHONE XS/X                                           ,119.5,249,2,0,1,0,0,0,,,3,3,0,0.5,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,0,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742298,ACAPIPHX-BJ01  ,BASEUS PLAID BLACK 3500MAH POWER BANK FOR IPHONE X                                                            ,89.5,189,4,1,0,0,0,2,,,7,5,2,1.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,0,0,0,0,0,,,2,0.333333333,1,1,0,0,0,0,,,1,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,2,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
742300,ACPCL-01       ,BASEUS GOLDEN CUDGEL CAPACITIVE STYLUS BLACK                                                                  ,29.5,59,1,5,1,4,1,6,,,18,12,6,3,0,0,1,0,0,2,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0,1,1,0,1,0,0,,,3,0.5,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,2,0,0,0,2,,,4,0.666666667,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0.166666667,0,0,0,2,1,1,,,4,0.666666667
742301,4KCD6901       ,USAMS 4000MAH POWER BANK CASE BLACK FOR IPHONE XS MAX                                                         ,94.5,199,11,6,2,11,4,3,,,37,34,3,6.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,0,0,1,1,0,,,4,0.666666667,2,1,1,4,2,3,,,13,2.166666667,2,0,0,1,0,0,,,1,0.5,4,4,1,5,1,0,,,15,2.5,1,1,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743939,NGH08-01       ,BASEUS H08 BLACK IMMERSIVE VIRTUAL 3D GAMING IN-EAR EARPHONES                                                 ,140,289,7,3,3,5,5,4,,,27,23,4,4.5,0,0,0,0,1,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667,2,0,1,1,0,0,,,4,0.666666667,0,0,0,0,0,0,,,0,0,0,2,1,2,2,2,,,9,1.5,0,0,1,1,1,2,,,5,0.833333333,1,1,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,2,0,0,1,0,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667
743940,NGH08-2G       ,BASEUS H08 WHITE/GREY IMMERSIVE VIRTUAL 3D GAMING IN-EAR EARPHONES                                            ,140,289,4,2,4,0,4,2,,,16,14,2,2.666666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,2,0,2,1,,,5,1,1,0,1,0,1,0,,,3,0.5,2,1,0,0,0,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,1,0,1,1,,,3,0.5,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0
743943,NGS07-01       ,BASEUS ENCOK BLACK SPORTS WIRELESS IN-EAR EARPHONES S07                                                       ,49.5,99,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743945,NGS07-19       ,BASEUS ENCOK RED/BLACK SPORTS WIRELESS IN-EAR EARPHONES S07                                                   ,49.5,99,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743947,NGS07-S9       ,BASEUS ENCOK SILVER/RED SPORTS WIRELESS IN-EAR EARPHONES S07                                                  ,49.5,99,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743948,ACNXB-02       ,BASEUS WARM LITTLE WHITE FAN HEATER                                                                           ,79.5,169,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743953,WIAPIPH58-ASL01,BASEUS ORIGINAL LSR CASE BLACK FOR IPHONE XS                                                                  ,34.5,69,4,6,4,0,2,5,,,21,16,5,3.5,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,2,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,2,0,1,0,0,0,,,1,0.5,0,3,0,0,0,1,,,4,0.666666667,1,0,0,0,1,1,,,3,0.5,0,0,0,0,0,2,,,2,0.333333333,1,1,0,0,0,0,,,2,0.333333333,0,2,0,0,0,0,,,2,0.333333333,0,0,1,0,1,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0
743955,WIAPIPH58-ASL03,BASEUS ORIGINAL LSR CASE LIGHT AQUA MARINE FOR IPHONE XS                                                      ,34.5,69,7,3,1,4,0,1,,,16,15,1,2.666666667,0,0,1,1,0,0,,,2,0.333333333,0,0,0,1,0,0,,,1,0.166666667,1,1,0,1,0,0,,,3,0.5,1,0,0,0,0,1,,,2,0.333333333,1,0,0,0,0,0,,,0,0.166666667,2,0,0,0,0,0,,,2,0.333333333,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,1,0,0,1,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667
743956,WIAPIPH58-ASL04,BASEUS ORIGINAL LSR CASE PINK FOR IPHONE XS                                                                   ,34.5,69,2,4,4,3,3,3,,,19,16,3,3.166666667,0,0,1,0,0,1,,,2,0.333333333,0,0,1,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,1,2,1,1,0,,,5,0.833333333,0,0,0,0,0,1,,,1,0.166666667,1,1,0,2,1,0,,,5,0.833333333,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,1,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,1,1,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0
743958,WIAPIPH58-ASL09,BASEUS ORIGINAL LSR CASE RED FOR IPHONE XS                                                                    ,34.5,69,3,3,1,1,2,1,,,11,10,1,1.833333333,0,0,0,0,1,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,0,1,0,0,0,,,3,0.5,1,0,0,0,0,1,,,1,0.333333333,0,3,0,0,0,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743960,WIAPIPH65-ASL01,BASEUS ORIGINAL LSR CASE BLACK FOR IPHONE XS MAX                                                              ,34.5,69,4,0,3,2,2,3,,,14,11,3,2.333333333,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,0,0.166666667,0,0,1,1,0,1,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,1,0,0,1,,,2,0.333333333,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,1,0,1,0,2,0,,,4,0.666666667,0,0,0,1,0,0,,,1,0.166666667
743961,WIAPIPH65-ASL03,BASEUS ORIGINAL LSR CASE LIGHT AQUA MARINE FOR IPHONE XS MAX                                                  ,34.5,69,1,0,1,1,0,3,,,6,3,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,1,,,1,0.166666667,0,0,1,0,0,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0
743963,WIAPIPH65-ASL04,BASEUS ORIGINAL LSR CASE PINK FOR IPHONE XS MAX                                                               ,34.5,69,1,1,1,0,2,0,,,5,5,0,0.833333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,,,1,0.166666667,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,1,0,,,2,0.333333333,0,0,1,0,0,0,,,1,0.166666667
743965,WIAPIPH65-ASL09,BASEUS ORIGINAL LSR CASE RED FOR IPHONE XS MAX                                                                ,34.5,69,0,0,0,2,0,2,,,4,2,2,0.666666667,0,0,0,0,0,1,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,1,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
743966,CATKC-A01      ,BASEUS DOUBLE FAST CHARGING TYPE-C CABLE 1M BLACK                                                             ,29.5,59,0,1,0,0,0,2,,,3,1,2,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,1,0.166666667,0,1,0,0,0,0,,,1,0.166666667,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,,,1,0.166666667
743968,SUCJG9-02      ,BASEUS G9 MOBILE GAME SCORING TOOL WHITE FOR SMARTPHONES/TABLET                                               ,24.5,49,11,9,10,2,4,5,,,41,36,5,6.833333333,1,3,0,0,0,0,,,4,0.666666667,1,0,1,0,1,1,,,4,0.666666667,0,0,2,0,1,1,,,4,0.666666667,2,0,3,0,0,2,,,7,1.166666667,4,1,2,0,0,1,,,4,1.333333333,0,2,0,1,0,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,2,2,0,1,0,,,6,1,0,0,0,0,0,0,,,0,0,0,1,0,1,1,0,,,3,0.5,2,0,0,0,0,0,,,2,0.333333333
743975,SUCJG9-01      ,BASEUS G9 MOBILE GAME SCORING TOOL BLACK FOR SMARTPHONES/TABLET                                               ,24.5,49,14,8,7,3,6,6,,,44,38,6,7.333333333,0,0,2,0,2,0,,,4,0.666666667,1,0,1,0,0,0,,,2,0.333333333,0,0,0,0,0,1,,,1,0.166666667,5,1,1,0,2,0,,,9,1.5,2,1,0,0,0,1,,,2,0.666666667,2,4,1,0,0,4,,,11,1.833333333,1,1,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,2,1,0,3,1,0,,,7,1.166666667,0,0,0,0,0,0,,,0,0,1,0,0,0,1,0,,,2,0.333333333,0,0,2,0,0,0,,,2,0.333333333
744168,CATKC-A09      ,BASEUS DOUBLE FAST CHARGING TYPE-C CABLE 1M RED                                                               ,29.5,59,3,6,0,0,1,0,,,10,10,0,1.666666667,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667,1,0,0,0,0,0,,,1,0.166666667,0,1,0,0,0,0,,,1,0.166666667,0,2,0,0,0,0,,,2,0.333333333,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,1,0,0,1,0,,,3,0.5,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0.166666667
746545,CAHUB-K0G      ,BASEUS HARMONICA 5-IN-1 HUB ADAPTER GREY                                                                      ,74.5,159,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0
